"Worker ID","ImageOnly #1: ID","ImageOnly #1: Emotions","ImageOnly #1: Other Emotions","ImageOnly #2: ID","ImageOnly #2: Emotions","ImageOnly #2: Other Emotions","ImageOnly #3: ID","ImageOnly #3: Emotions","ImageOnly #3: Other Emotions","ImageOnly #4: ID","ImageOnly #4: Emotions","ImageOnly #4: Other Emotions","ImageOnly #5: ID","ImageOnly #5: Emotions","ImageOnly #5: Other Emotions","TitleOnly #1: ID","TitleOnly #1: Emotions","TitleOnly #1: Other Emotions","TitleOnly #2: ID","TitleOnly #2: Emotions","TitleOnly #2: Other Emotions","TitleOnly #3: ID","TitleOnly #3: Emotions","TitleOnly #3: Other Emotions","TitleOnly #4: ID","TitleOnly #4: Emotions","TitleOnly #4: Other Emotions","TitleOnly #5: ID","TitleOnly #5: Emotions","TitleOnly #5: Other Emotions","Art (image+title) #1: ID","Art (image+title) #1: Emotions","Art (image+title) #1: Other Emotions","Art (image+title) #1: Is painting","Art (image+title) #1: Face/body","Art (image+title) #1: Art rating","Art (image+title) #2: ID","Art (image+title) #2: Emotions","Art (image+title) #2: Other Emotions","Art (image+title) #2: Is painting","Art (image+title) #2: Face/body","Art (image+title) #2: Art rating","Art (image+title) #3: ID","Art (image+title) #3: Emotions","Art (image+title) #3: Other Emotions","Art (image+title) #3: Is painting","Art (image+title) #3: Face/body","Art (image+title) #3: Art rating","Art (image+title) #4: ID","Art (image+title) #4: Emotions","Art (image+title) #4: Other Emotions","Art (image+title) #4: Is painting","Art (image+title) #4: Face/body","Art (image+title) #4: Art rating","Art (image+title) #5: ID","Art (image+title) #5: Emotions","Art (image+title) #5: Other Emotions","Art (image+title) #5: Is painting","Art (image+title) #5: Face/body","Art (image+title) #5: Art rating"
worker_27,577286feedc2cb388006099a,"anticipation
surprise",,577286a2edc2cb388004d78d,anticipation,,57727402edc2cb3880ca64d4,"anticipation
surprise",,5772779bedc2cb3880d4fe0f,"humility
happiness",,57727c4bedc2cb3880e413d5,"anticipation
surprise",,57727c4bedc2cb3880e413d5,"happiness
anticipation",,5772779bedc2cb3880d4fe0f,anticipation,,57727402edc2cb3880ca64d4,"happiness
anticipation",,577286feedc2cb388006099a,anticipation,,577286a2edc2cb388004d78d,anticipation,,577286feedc2cb388006099a,"anticipation
surprise",,yes,none,0,577286a2edc2cb388004d78d,anticipation,,no,none,0,57727402edc2cb3880ca64d4,"anticipation
surprise",,yes,none,0,5772779bedc2cb3880d4fe0f,"humility
happiness",,no,"face
body",1,57727c4bedc2cb3880e413d5,"anticipation
surprise",,no,none,0
worker_28,577286feedc2cb388006099a,anticipation,,577286a2edc2cb388004d78d,anticipation,,57727402edc2cb3880ca64d4,love,,5772779bedc2cb3880d4fe0f,"gratitude
happiness",,57727c4bedc2cb3880e413d5,anticipation,,57727c4bedc2cb3880e413d5,anticipation,,5772779bedc2cb3880d4fe0f,happiness,,57727402edc2cb3880ca64d4,"anticipation
surprise",,577286feedc2cb388006099a,anticipation,,577286a2edc2cb388004d78d,anticipation,,577286feedc2cb388006099a,anticipation,,yes,none,0,577286a2edc2cb388004d78d,anticipation,,no,none,1,57727402edc2cb3880ca64d4,"happiness
love",,yes,"face
body",3,5772779bedc2cb3880d4fe0f,happiness,,no,"face
body",1,57727c4bedc2cb3880e413d5,anticipation,,no,none,1
worker_19,577286feedc2cb388006099a,other,n,577286a2edc2cb388004d78d,other,n,57727402edc2cb3880ca64d4,surprise,,5772779bedc2cb3880d4fe0f,humility,,57727c4bedc2cb3880e413d5,surprise,,57727c4bedc2cb3880e413d5,shame,,5772779bedc2cb3880d4fe0f,other,n,57727402edc2cb3880ca64d4,other,n,577286feedc2cb388006099a,other,n,577286a2edc2cb388004d78d,other,ol,577286feedc2cb388006099a,other,n,yes,none,-1,577286a2edc2cb388004d78d,other,n,no,none,0,57727402edc2cb3880ca64d4,surprise,,yes,none,-2,5772779bedc2cb3880d4fe0f,humility,,no,"face
body",2,57727c4bedc2cb3880e413d5,shame,,no,none,-1
worker_29,577286feedc2cb388006099a,anger,,577286a2edc2cb388004d78d,anticipation,,57727402edc2cb3880ca64d4,regret,,5772779bedc2cb3880d4fe0f,shyness,,57727c4bedc2cb3880e413d5,surprise,,57727c4bedc2cb3880e413d5,love,,5772779bedc2cb3880d4fe0f,happiness,,57727402edc2cb3880ca64d4,happiness,,577286feedc2cb388006099a,agreeableness,,577286a2edc2cb388004d78d,anticipation,,577286feedc2cb388006099a,pessimism,,yes,body,0,577286a2edc2cb388004d78d,anticipation,,no,none,2,57727402edc2cb3880ca64d4,happiness,,yes,none,1,5772779bedc2cb3880d4fe0f,agreeableness,,no,body,2,57727c4bedc2cb3880e413d5,disagreeableness,,no,none,2
worker_9,57728014edc2cb3880effe53,surprise,,577280c3edc2cb3880f26359,surprise,,57728984edc2cb38800de804,happiness,,57728984edc2cb38800de824,humility,,57726ff3edc2cb3880bc574a,disagreeableness,,57728984edc2cb38800de824,other,N,57728984edc2cb38800de804,humility,,57728014edc2cb3880effe53,other,N,577280c3edc2cb3880f26359,happiness,,57726ff3edc2cb3880bc574a,trust,,57728014edc2cb3880effe53,surprise,,yes,none,0,57726ff3edc2cb3880bc574a,disagreeableness,,yes,"face
body",0,57728984edc2cb38800de824,humility,,yes,"face
body",0,57728984edc2cb38800de804,happiness,,yes,"face
body",1,577280c3edc2cb3880f26359,surprise,,yes,none,-3
worker_4,57728014edc2cb3880effe53,humility,,577280c3edc2cb3880f26359,surprise,,57728984edc2cb38800de804,"humility
optimism",,57728984edc2cb38800de824,humility,,57726ff3edc2cb3880bc574a,"sadness
disagreeableness",,57728984edc2cb38800de824,disagreeableness,,57728984edc2cb38800de804,"humility
optimism",,57728014edc2cb3880effe53,humility,,577280c3edc2cb3880f26359,"humility
optimism",,57726ff3edc2cb3880bc574a,anticipation,,57728014edc2cb3880effe53,humility,,yes,none,2,57726ff3edc2cb3880bc574a,"sadness
disagreeableness",,yes,"face
body",2,57728984edc2cb38800de824,"humility
optimism",,yes,"face
body",3,57728984edc2cb38800de804,"humility
optimism",,yes,"face
body",3,577280c3edc2cb3880f26359,surprise,,yes,none,-2
worker_30,57728014edc2cb3880effe53,surprise,,577280c3edc2cb3880f26359,surprise,,57728984edc2cb38800de804,happiness,,57728984edc2cb38800de824,"humility
happiness",,57726ff3edc2cb3880bc574a,optimism,,57728984edc2cb38800de824,happiness,,57728984edc2cb38800de804,happiness,,57728014edc2cb3880effe53,happiness,,577280c3edc2cb3880f26359,happiness,,57726ff3edc2cb3880bc574a,happiness,,57728014edc2cb3880effe53,"anticipation
surprise",,yes,none,2,57726ff3edc2cb3880bc574a,"happiness
optimism",,yes,"face
body",3,57728984edc2cb38800de824,"humility
happiness",,yes,"face
body",2,57728984edc2cb38800de804,"happiness
love",,yes,"face
body",3,577280c3edc2cb3880f26359,surprise,,yes,"face
body",2
worker_8,57728014edc2cb3880effe53,"trust
anticipation
surprise",,577280c3edc2cb3880f26359,"trust
anticipation
surprise",,57728984edc2cb38800de804,"trust
love
anticipation
surprise",,57728984edc2cb38800de824,"trust
love
anticipation
surprise",,57726ff3edc2cb3880bc574a,"trust
anger
fear
disagreeableness
anticipation
surprise",,57728984edc2cb38800de824,"trust
love
anticipation
surprise",,57728984edc2cb38800de804,"trust
love
anticipation
surprise",,57728014edc2cb3880effe53,"trust
anticipation
surprise",,577280c3edc2cb3880f26359,"trust
love
anticipation
surprise",,57726ff3edc2cb3880bc574a,"trust
anticipation
surprise",,57728014edc2cb3880effe53,"trust
anticipation
surprise",,yes,none,1,57726ff3edc2cb3880bc574a,"trust
anger
fear
disagreeableness
anticipation
surprise",,yes,"face
body",1,57728984edc2cb38800de824,"trust
love
anticipation
surprise",,yes,"face
body",2,57728984edc2cb38800de804,"trust
love
anticipation
surprise",,yes,"face
body",3,577280c3edc2cb3880f26359,"trust
anticipation
surprise",,yes,none,1
worker_31,57728014edc2cb3880effe53,"humility
arrogance
regret
sadness",,577280c3edc2cb3880f26359,"humility
happiness
love
disgust
regret
sadness",,57728984edc2cb38800de804,"gratitude
humility
happiness
love
optimism
arrogance
regret
sadness",,57728984edc2cb38800de824,"gratitude
humility
happiness
love
regret
sadness",,57726ff3edc2cb3880bc574a,"humility
love
optimism
regret
sadness",,57728984edc2cb38800de824,"humility
happiness
love
optimism
arrogance
regret
sadness",,57728984edc2cb38800de804,"trust
humility
happiness
love
arrogance
regret
sadness",,57728014edc2cb3880effe53,"humility
happiness
love
optimism
arrogance
regret
sadness",,577280c3edc2cb3880f26359,"trust
gratitude
humility
happiness
love
optimism
arrogance
sadness",,57726ff3edc2cb3880bc574a,"trust
gratitude
humility
arrogance
regret
sadness",,57728014edc2cb3880effe53,"humility
arrogance
disgust
regret
sadness",,yes,none,-2,57726ff3edc2cb3880bc574a,"trust
gratitude
humility
happiness
arrogance
regret
sadness",,yes,"face
body",1,57728984edc2cb38800de824,"trust
gratitude
humility
happiness
arrogance
regret
sadness",,yes,"face
body",2,57728984edc2cb38800de804,"trust
gratitude
humility
happiness
love
regret
sadness",,yes,"face
body",3,577280c3edc2cb3880f26359,"humility
anger
disgust
regret
sadness",,yes,none,-3
worker_10,57728014edc2cb3880effe53,"happiness
love",,577280c3edc2cb3880f26359,"sadness
surprise",,57728984edc2cb38800de804,"humility
arrogance",,57728984edc2cb38800de824,humility,,57726ff3edc2cb3880bc574a,"fear
disagreeableness",,57728984edc2cb38800de824,other,ol,57728984edc2cb38800de804,happiness,,57728014edc2cb3880effe53,other,ol,577280c3edc2cb3880f26359,anticipation,,57726ff3edc2cb3880bc574a,anticipation,,57728014edc2cb3880effe53,"happiness
love",,yes,none,2,57726ff3edc2cb3880bc574a,fear,,yes,"face
body",0,57728984edc2cb38800de824,humility,,yes,"face
body",1,57728984edc2cb38800de804,arrogance,,yes,"face
body",1,577280c3edc2cb3880f26359,surprise,,yes,body,2
worker_32,57728014edc2cb3880effe53,"anger
surprise",,577280c3edc2cb3880f26359,sadness,,57728984edc2cb38800de804,"happiness
love",,57728984edc2cb38800de824,trust,,57726ff3edc2cb3880bc574a,"fear
sadness",,57728984edc2cb38800de824,optimism,,57728984edc2cb38800de804,"happiness
love",,57728014edc2cb3880effe53,surprise,,577280c3edc2cb3880f26359,trust,,57726ff3edc2cb3880bc574a,shyness,,57728014edc2cb3880effe53,"anger
surprise",,yes,none,1,57726ff3edc2cb3880bc574a,"trust
surprise",,yes,"face
body",1,57728984edc2cb38800de824,trust,,yes,"face
body",1,57728984edc2cb38800de804,"happiness
love",,yes,"face
body",1,577280c3edc2cb3880f26359,"anticipation
surprise",,yes,none,1
worker_33,57728014edc2cb3880effe53,surprise,,577280c3edc2cb3880f26359,disgust,,57728984edc2cb38800de804,"happiness
optimism",,57728984edc2cb38800de824,"happiness
optimism",,57726ff3edc2cb3880bc574a,"optimism
fear",,57728984edc2cb38800de824,anticipation,,57728984edc2cb38800de804,optimism,,57728014edc2cb3880effe53,surprise,,577280c3edc2cb3880f26359,love,,57726ff3edc2cb3880bc574a,trust,,57728014edc2cb3880effe53,surprise,,yes,none,-1,57726ff3edc2cb3880bc574a,"trust
optimism
fear",,yes,"face
body",3,57728984edc2cb38800de824,"happiness
optimism",,yes,"face
body",3,57728984edc2cb38800de804,"happiness
love
optimism",,yes,"face
body",3,577280c3edc2cb3880f26359,disgust,,yes,body,-3
worker_34,57728014edc2cb3880effe53,humility,,577280c3edc2cb3880f26359,humility,,57728984edc2cb38800de804,trust,,57728984edc2cb38800de824,trust,,57726ff3edc2cb3880bc574a,trust,,57728984edc2cb38800de824,trust,,57728984edc2cb38800de804,trust,,57728014edc2cb3880effe53,happiness,,577280c3edc2cb3880f26359,trust,,57726ff3edc2cb3880bc574a,trust,,57728014edc2cb3880effe53,humility,,yes,none,0,57726ff3edc2cb3880bc574a,trust,,yes,"face
body",0,57728984edc2cb38800de824,trust,,yes,"face
body",2,57728984edc2cb38800de804,trust,,yes,"face
body",2,577280c3edc2cb3880f26359,humility,,yes,none,0
worker_35,57728014edc2cb3880effe53,humility,,577280c3edc2cb3880f26359,surprise,,57728984edc2cb38800de804,trust,,57728984edc2cb38800de824,agreeableness,,57726ff3edc2cb3880bc574a,arrogance,,57728984edc2cb38800de824,arrogance,,57728984edc2cb38800de804,arrogance,,57728014edc2cb3880effe53,humility,,577280c3edc2cb3880f26359,agreeableness,,57726ff3edc2cb3880bc574a,humility,,57728014edc2cb3880effe53,humility,,yes,none,0,57726ff3edc2cb3880bc574a,arrogance,,yes,"face
body",0,57728984edc2cb38800de824,agreeableness,,yes,"face
body",0,57728984edc2cb38800de804,trust,,yes,"face
body",0,577280c3edc2cb3880f26359,surprise,,yes,"face
body",2
worker_3,57728014edc2cb3880effe53,disgust,,577280c3edc2cb3880f26359,disgust,,57728984edc2cb38800de804,"happiness
love",,57728984edc2cb38800de824,happiness,,57726ff3edc2cb3880bc574a,disagreeableness,,57728984edc2cb38800de824,happiness,,57728984edc2cb38800de804,happiness,,57728014edc2cb3880effe53,disgust,,577280c3edc2cb3880f26359,happiness,,57726ff3edc2cb3880bc574a,disgust,,57728014edc2cb3880effe53,disgust,,yes,none,0,57726ff3edc2cb3880bc574a,disagreeableness,,yes,body,0,57728984edc2cb38800de824,happiness,,yes,body,0,57728984edc2cb38800de804,"happiness
love",,yes,body,0,577280c3edc2cb3880f26359,disgust,,yes,none,0
worker_36,577289e6edc2cb38800f31ff,sadness,,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,"pessimism
regret
sadness",,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,5772893eedc2cb38800d23bb,sadness,,577289e6edc2cb38800f31ff,"optimism
anticipation",,57727ca6edc2cb3880e54242,"sadness
anticipation",,57728649edc2cb388003a757,"pessimism
regret
sadness",,5772893eedc2cb38800d23bb,anticipation,,57727d9eedc2cb3880e85dd9,anticipation,,577289e6edc2cb38800f31ff,sadness,,yes,none,0,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,yes,"face
body",0,5772893eedc2cb38800d23bb,sadness,,yes,"face
body",-1,57728649edc2cb388003a757,"pessimism
regret
sadness",,yes,"face
body",-1,57727ca6edc2cb3880e54242,"happiness
agreeableness",,yes,"face
body",1
worker_24,577289e6edc2cb38800f31ff,happiness,,57727ca6edc2cb3880e54242,"humility
happiness",,57728649edc2cb388003a757,"happiness
sadness",,57727d9eedc2cb3880e85dd9,fear,,5772893eedc2cb38800d23bb,"humility
happiness",,577289e6edc2cb38800f31ff,anticipation,,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,sadness,,5772893eedc2cb38800d23bb,anticipation,,57727d9eedc2cb3880e85dd9,anticipation,,577289e6edc2cb38800f31ff,happiness,,yes,none,2,57727d9eedc2cb3880e85dd9,disgust,,yes,"face
body",0,5772893eedc2cb38800d23bb,"humility
happiness",,yes,"face
body",3,57728649edc2cb388003a757,sadness,,yes,"face
body",3,57727ca6edc2cb3880e54242,"humility
happiness",,yes,"face
body",3
worker_37,577289e6edc2cb38800f31ff,"sadness
anticipation",,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,"humility
happiness
sadness",,57727d9eedc2cb3880e85dd9,anticipation,,5772893eedc2cb38800d23bb,sadness,,577289e6edc2cb38800f31ff,anticipation,,57727ca6edc2cb3880e54242,sadness,,57728649edc2cb388003a757,sadness,,5772893eedc2cb38800d23bb,"anticipation
surprise",,57727d9eedc2cb3880e85dd9,happiness,,577289e6edc2cb38800f31ff,anticipation,,yes,none,3,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,yes,face,3,5772893eedc2cb38800d23bb,"sadness
anticipation",,yes,face,3,57728649edc2cb388003a757,"love
sadness",,yes,face,3,57727ca6edc2cb3880e54242,"happiness
optimism",,yes,face,2
worker_38,577289e6edc2cb38800f31ff,"humility
happiness",,57727ca6edc2cb3880e54242,"humility
happiness",,57728649edc2cb388003a757,"happiness
love",,57727d9eedc2cb3880e85dd9,surprise,,5772893eedc2cb38800d23bb,happiness,,577289e6edc2cb38800f31ff,happiness,,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,sadness,,5772893eedc2cb38800d23bb,anticipation,,57727d9eedc2cb3880e85dd9,anticipation,,577289e6edc2cb38800f31ff,"humility
happiness",,yes,none,2,57727d9eedc2cb3880e85dd9,happiness,,yes,"face
body",2,5772893eedc2cb38800d23bb,"humility
happiness",,yes,"face
body",3,57728649edc2cb388003a757,sadness,,yes,"face
body",2,57727ca6edc2cb3880e54242,"humility
happiness",,yes,"face
body",2
worker_15,577289e6edc2cb38800f31ff,sadness,,57727ca6edc2cb3880e54242,"humility
happiness",,57728649edc2cb388003a757,"fear
sadness",,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,5772893eedc2cb38800d23bb,"humility
sadness",,577289e6edc2cb38800f31ff,"happiness
optimism",,57727ca6edc2cb3880e54242,"humility
optimism",,57728649edc2cb388003a757,"pessimism
sadness",,5772893eedc2cb38800d23bb,"happiness
optimism",,57727d9eedc2cb3880e85dd9,anticipation,,577289e6edc2cb38800f31ff,sadness,,yes,none,3,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,yes,"face
body",3,5772893eedc2cb38800d23bb,"humility
sadness",,yes,"face
body",3,57728649edc2cb388003a757,"fear
sadness",,yes,"face
body",3,57727ca6edc2cb3880e54242,"humility
happiness
optimism",,yes,"face
body",3
worker_39,577289e6edc2cb38800f31ff,sadness,,57727ca6edc2cb3880e54242,"humility
happiness",,57728649edc2cb388003a757,"sadness
shame",,57727d9eedc2cb3880e85dd9,disgust,,5772893eedc2cb38800d23bb,sadness,,577289e6edc2cb38800f31ff,"humility
happiness",,57727ca6edc2cb3880e54242,"humility
happiness",,57728649edc2cb388003a757,shame,,5772893eedc2cb38800d23bb,fear,,57727d9eedc2cb3880e85dd9,trust,,577289e6edc2cb38800f31ff,happiness,,yes,none,-1,57727d9eedc2cb3880e85dd9,surprise,,yes,"face
body",-2,5772893eedc2cb38800d23bb,sadness,,yes,"face
body",1,57728649edc2cb388003a757,"sadness
shame",,yes,"face
body",1,57727ca6edc2cb3880e54242,happiness,,yes,"face
body",2
worker_40,577289e6edc2cb38800f31ff,pessimism,,57727ca6edc2cb3880e54242,optimism,,57728649edc2cb388003a757,sadness,,57727d9eedc2cb3880e85dd9,"disgust
fear",,5772893eedc2cb38800d23bb,optimism,,577289e6edc2cb38800f31ff,trust,,57727ca6edc2cb3880e54242,humility,,57728649edc2cb388003a757,pessimism,,5772893eedc2cb38800d23bb,surprise,,57727d9eedc2cb3880e85dd9,happiness,,577289e6edc2cb38800f31ff,pessimism,,yes,none,-1,57727d9eedc2cb3880e85dd9,sadness,,yes,face,-1,5772893eedc2cb38800d23bb,humility,,yes,body,-2,57728649edc2cb388003a757,sadness,,yes,body,-1,57727ca6edc2cb3880e54242,happiness,,yes,body,1
worker_41,577289e6edc2cb38800f31ff,humility,,57727ca6edc2cb3880e54242,optimism,,57728649edc2cb388003a757,sadness,,57727d9eedc2cb3880e85dd9,surprise,,5772893eedc2cb38800d23bb,regret,,577289e6edc2cb38800f31ff,trust,,57727ca6edc2cb3880e54242,humility,,57728649edc2cb388003a757,sadness,,5772893eedc2cb38800d23bb,trust,,57727d9eedc2cb3880e85dd9,trust,,577289e6edc2cb38800f31ff,humility,,yes,none,2,57727d9eedc2cb3880e85dd9,surprise,,yes,"face
body",1,5772893eedc2cb38800d23bb,regret,,yes,"face
body",3,57728649edc2cb388003a757,sadness,,yes,"face
body",3,57727ca6edc2cb3880e54242,humility,,yes,"face
body",2
worker_42,577289e6edc2cb38800f31ff,"optimism
anticipation",,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,"happiness
love",,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,5772893eedc2cb38800d23bb,"love
shyness",,577289e6edc2cb38800f31ff,anticipation,,57727ca6edc2cb3880e54242,happiness,,57728649edc2cb388003a757,sadness,,5772893eedc2cb38800d23bb,"happiness
love",,57727d9eedc2cb3880e85dd9,"anger
fear",,577289e6edc2cb38800f31ff,"optimism
anticipation",,yes,none,0,57727d9eedc2cb3880e85dd9,"disgust
fear",,yes,"face
body",0,5772893eedc2cb38800d23bb,"happiness
love
shyness",,yes,"face
body",2,57728649edc2cb388003a757,"regret
sadness",,yes,"face
body",0,57727ca6edc2cb3880e54242,"happiness
agreeableness",,yes,"face
body",2
worker_20,577289e6edc2cb38800f31ff,trust,,57727ca6edc2cb3880e54242,"trust
happiness",,57728649edc2cb388003a757,sadness,,57727d9eedc2cb3880e85dd9,anticipation,,5772893eedc2cb38800d23bb,"trust
humility",,577289e6edc2cb38800f31ff,trust,,57727ca6edc2cb3880e54242,anticipation,,57728649edc2cb388003a757,anticipation,,5772893eedc2cb38800d23bb,anticipation,,57727d9eedc2cb3880e85dd9,anticipation,,577289e6edc2cb38800f31ff,trust,,yes,none,3,57727d9eedc2cb3880e85dd9,"anticipation
surprise",,yes,"face
body",2,5772893eedc2cb38800d23bb,"trust
humility",,yes,"face
body",2,57728649edc2cb388003a757,sadness,,yes,"face
body",2,57727ca6edc2cb3880e54242,"trust
happiness",,yes,"face
body",3
worker_43,577286ceedc2cb3880056f1b,"trust
happiness",,57727c96edc2cb3880e4d36c,trust,,5772836fedc2cb3880faa6ee,disgust,,57727ca6edc2cb3880e542b2,"fear
sadness",,5772846eedc2cb3880fdd965,"anticipation
surprise",,5772846eedc2cb3880fdd965,"anticipation
surprise",,5772836fedc2cb3880faa6ee,disgust,,577286ceedc2cb3880056f1b,other,ol,57727c96edc2cb3880e4d36c,"fear
sadness
shame",,57727ca6edc2cb3880e542b2,"anger
fear",,5772836fedc2cb3880faa6ee,disgust,,yes,none,0,57727c96edc2cb3880e4d36c,trust,,yes,"face
body",1,577286ceedc2cb3880056f1b,"trust
happiness",,yes,"face
body",1,5772846eedc2cb3880fdd965,"disgust
fear",,yes,none,-1,57727ca6edc2cb3880e542b2,"fear
sadness",,yes,"face
body",1
worker_44,577286ceedc2cb3880056f1b,"trust
happiness
love",,57727c96edc2cb3880e4d36c,"anger
fear
pessimism
regret
sadness
shame",,5772836fedc2cb3880faa6ee,"sadness
surprise",,57727ca6edc2cb3880e542b2,"fear
pessimism
regret
sadness",,5772846eedc2cb3880fdd965,"sadness
anticipation
shyness",,5772846eedc2cb3880fdd965,surprise,,5772836fedc2cb3880faa6ee,"fear
sadness
surprise",,577286ceedc2cb3880056f1b,anticipation,,57727c96edc2cb3880e4d36c,"fear
pessimism
regret
sadness
shame",,57727ca6edc2cb3880e542b2,"anger
disgust
fear
regret
sadness
shame",,5772836fedc2cb3880faa6ee,sadness,,yes,none,0,57727c96edc2cb3880e4d36c,"anger
arrogance
disgust
fear
regret
sadness
shame",,yes,"face
body",1,577286ceedc2cb3880056f1b,"humility
happiness
love",,yes,"face
body",3,5772846eedc2cb3880fdd965,"sadness
anticipation
surprise",,yes,none,-1,57727ca6edc2cb3880e542b2,"anger
arrogance
disgust
fear
regret
sadness",,yes,body,-1
worker_45,577286ceedc2cb3880056f1b,love,,57727c96edc2cb3880e4d36c,"humility
sadness",,5772836fedc2cb3880faa6ee,shame,,57727ca6edc2cb3880e542b2,anger,,5772846eedc2cb3880fdd965,other,NEUTRAL,5772846eedc2cb3880fdd965,surprise,,5772836fedc2cb3880faa6ee,happiness,,577286ceedc2cb3880056f1b,love,,57727c96edc2cb3880e4d36c,"humility
sadness",,57727ca6edc2cb3880e542b2,"anger
arrogance",,5772836fedc2cb3880faa6ee,shame,,yes,none,1,57727c96edc2cb3880e4d36c,"humility
sadness",,yes,"face
body",-3,577286ceedc2cb3880056f1b,love,,yes,"face
body",3,5772846eedc2cb3880fdd965,other,NEUTRAL,yes,none,-3,57727ca6edc2cb3880e542b2,"anger
arrogance",,yes,"face
body",0
worker_3,577286ceedc2cb3880056f1b,"happiness
love",,57727c96edc2cb3880e4d36c,sadness,,5772836fedc2cb3880faa6ee,disgust,,57727ca6edc2cb3880e542b2,happiness,,5772846eedc2cb3880fdd965,disgust,,5772846eedc2cb3880fdd965,disgust,,5772836fedc2cb3880faa6ee,disgust,,577286ceedc2cb3880056f1b,sadness,,57727c96edc2cb3880e4d36c,sadness,,57727ca6edc2cb3880e542b2,fear,,5772836fedc2cb3880faa6ee,disgust,,yes,none,0,57727c96edc2cb3880e4d36c,sadness,,yes,body,0,577286ceedc2cb3880056f1b,"happiness
love",,yes,body,0,5772846eedc2cb3880fdd965,disgust,,yes,none,0,57727ca6edc2cb3880e542b2,happiness,,yes,body,0
worker_4,577286ceedc2cb3880056f1b,"happiness
love",,57727c96edc2cb3880e4d36c,sadness,,5772836fedc2cb3880faa6ee,anticipation,,57727ca6edc2cb3880e542b2,sadness,,5772846eedc2cb3880fdd965,surprise,,5772846eedc2cb3880fdd965,surprise,,5772836fedc2cb3880faa6ee,humility,,577286ceedc2cb3880056f1b,"happiness
love",,57727c96edc2cb3880e4d36c,sadness,,57727ca6edc2cb3880e542b2,anger,,5772836fedc2cb3880faa6ee,humility,,yes,none,-2,57727c96edc2cb3880e4d36c,sadness,,yes,"face
body",3,577286ceedc2cb3880056f1b,"happiness
love",,yes,"face
body",3,5772846eedc2cb3880fdd965,surprise,,yes,none,-2,57727ca6edc2cb3880e542b2,"anger
fear",,yes,"face
body",3
worker_46,577286ceedc2cb3880056f1b,"humility
happiness
love",,57727c96edc2cb3880e4d36c,pessimism,,5772836fedc2cb3880faa6ee,disgust,,57727ca6edc2cb3880e542b2,"anger
disgust
fear
pessimism",,5772846eedc2cb3880fdd965,surprise,,5772846eedc2cb3880fdd965,disgust,,5772836fedc2cb3880faa6ee,happiness,,577286ceedc2cb3880056f1b,anticipation,,57727c96edc2cb3880e4d36c,pessimism,,57727ca6edc2cb3880e542b2,"anger
fear
pessimism",,5772836fedc2cb3880faa6ee,disgust,,yes,none,0,57727c96edc2cb3880e4d36c,pessimism,,yes,"face
body",0,577286ceedc2cb3880056f1b,"humility
happiness
love
optimism",,yes,"face
body",1,5772846eedc2cb3880fdd965,disgust,,yes,none,0,57727ca6edc2cb3880e542b2,"anger
fear
pessimism",,yes,"face
body",0
